subject_id,code_id,anchor_index,anchor_seconds,amplitude_mad,interval_jitter_fraction,local_mad_uv,injection_samples,maximum_matched_score,detected_start_seconds,detected_time_scale,engineering_check_only
02,legacy_lrlrlr,9,40758.0,6.0,0.05,21.75940546948131,563,0.9813188188265006,40758.05,1.1,True
02,legacy_lrlrlr,10,40986.0,6.0,0.05,15.074565854949002,463,0.961215493373686,40985.95,0.9,True
02,legacy_lrlrlr,11,41047.0,6.0,0.05,14.064096133390509,471,0.7986403892193705,41046.95,0.9,True
02,legacy_lrlrlr,12,41118.0,6.0,0.05,11.995163455722347,558,0.6562363689002662,41117.4,1.0,True
02,legacy_lrlrlr,13,42145.0,6.0,0.05,9.89825696730755,580,0.9763110599810483,42145.1,1.1,True
02,legacy_lrlrlr,14,42299.0,6.0,0.05,9.656950025840239,565,0.9804648715612907,42299.0,1.1,True
02,legacy_lrlrlr,15,42474.0,6.0,0.05,9.99625604679516,487,0.9325211673380305,42474.05,0.9,True
02,legacy_lrlrlr,16,42607.0,6.0,0.05,10.890285810322252,567,0.9802989800169618,42607.05,1.1,True
02,legacy_lrlrlr,17,45558.0,6.0,0.05,23.776768669569474,508,0.8479057291795529,45558.0,1.0,True
02,legacy_lrlrlr,18,45688.0,6.0,0.05,29.105613615055645,516,0.9501488232676126,45688.0,1.0,True
02,legacy_lrlrlr,19,45808.0,6.0,0.05,37.18650884136548,570,0.9733125197399399,45808.05,1.1,True
02,legacy_lrlrlr,0,30722.0,2.0,0.15,17.98456380998437,533,0.0,,,True
02,legacy_lrlrlr,1,31206.0,2.0,0.15,20.820996161522473,462,0.0,,,True
02,legacy_lrlrlr,2,31326.0,2.0,0.15,17.409362742940587,567,0.9239411930274847,31326.05,1.1,True
02,legacy_lrlrlr,3,36097.0,2.0,0.15,8.929575832645948,504,0.8224806484680706,36096.95,1.0,True
02,legacy_lrlrlr,4,36347.0,2.0,0.15,12.281643774782301,544,0.0,,,True
02,legacy_lrlrlr,5,36416.0,2.0,0.15,15.022799477737568,526,0.9052567733036953,36416.05,1.0,True
02,legacy_lrlrlr,6,36613.0,2.0,0.15,11.692911161509235,545,0.0,,,True
02,legacy_lrlrlr,7,40396.0,2.0,0.15,17.313309075697347,561,0.9602451767166601,40396.05,1.1,True
02,legacy_lrlrlr,8,40616.0,2.0,0.15,20.578740040216143,520,0.9090936675829507,40615.95,1.0,True
02,legacy_lrlrlr,9,40758.0,2.0,0.15,21.75940546948131,506,0.9036162300009659,40758.15,0.9,True
02,legacy_lrlrlr,10,40986.0,2.0,0.15,15.074565854949002,553,0.9116356198277823,40985.9,1.1,True
02,legacy_lrlrlr,11,41047.0,2.0,0.15,14.064096133390509,544,0.45673148507039707,41047.1,1.0,True
02,legacy_lrlrlr,12,41118.0,2.0,0.15,11.995163455722347,562,0.0,,,True
02,legacy_lrlrlr,13,42145.0,2.0,0.15,9.89825696730755,585,0.8520952710977113,42144.85,1.2,True
02,legacy_lrlrlr,14,42299.0,2.0,0.15,9.656950025840239,494,0.8835600307284732,42299.1,0.9,True
02,legacy_lrlrlr,15,42474.0,2.0,0.15,9.99625604679516,466,0.8783287276973302,42474.0,0.9,True
02,legacy_lrlrlr,16,42607.0,2.0,0.15,10.890285810322252,520,0.8500364752011096,42606.95,1.0,True
02,legacy_lrlrlr,17,45558.0,2.0,0.15,23.776768669569474,489,0.6213563038820065,45557.35,0.9,True
02,legacy_lrlrlr,18,45688.0,2.0,0.15,29.105613615055645,517,0.8370536500745471,45688.05,1.0,True
02,legacy_lrlrlr,19,45808.0,2.0,0.15,37.18650884136548,533,0.8929599175576156,45808.1,1.0,True
02,legacy_lrlrlr,0,30722.0,4.0,0.15,17.98456380998437,504,0.0,,,True
02,legacy_lrlrlr,1,31206.0,4.0,0.15,20.820996161522473,503,0.0,,,True
02,legacy_lrlrlr,2,31326.0,4.0,0.15,17.409362742940587,592,0.9211803418051413,31326.15,1.1,True
02,legacy_lrlrlr,3,36097.0,4.0,0.15,8.929575832645948,487,0.8915089888569554,36097.05,0.9,True
02,legacy_lrlrlr,4,36347.0,4.0,0.15,12.281643774782301,531,0.0,,,True
02,legacy_lrlrlr,5,36416.0,4.0,0.15,15.022799477737568,470,0.9444146868536855,36415.95,0.9,True
02,legacy_lrlrlr,6,36613.0,4.0,0.15,11.692911161509235,542,0.8978305720893651,36612.9,1.1,True
02,legacy_lrlrlr,7,40396.0,4.0,0.15,17.313309075697347,516,0.9329243702729249,40396.0,1.0,True
02,legacy_lrlrlr,8,40616.0,4.0,0.15,20.578740040216143,527,0.9581752508757264,40616.1,1.0,True
02,legacy_lrlrlr,9,40758.0,4.0,0.15,21.75940546948131,477,0.937556822206293,40758.0,0.9,True
02,legacy_lrlrlr,10,40986.0,4.0,0.15,15.074565854949002,470,0.9315481306895271,40985.95,0.9,True
02,legacy_lrlrlr,11,41047.0,4.0,0.15,14.064096133390509,483,0.7632413573811475,41047.0,0.9,True
02,legacy_lrlrlr,12,41118.0,4.0,0.15,11.995163455722347,545,0.6255216392208873,41117.35,1.0,True
02,legacy_lrlrlr,13,42145.0,4.0,0.15,9.89825696730755,553,0.9181811648028184,42145.2,1.0,True
02,legacy_lrlrlr,14,42299.0,4.0,0.15,9.656950025840239,501,0.91928814965306,42298.9,1.0,True
02,legacy_lrlrlr,15,42474.0,4.0,0.15,9.99625604679516,515,0.9248672533834839,42473.95,1.0,True
02,legacy_lrlrlr,16,42607.0,4.0,0.15,10.890285810322252,547,0.9072944917304807,42606.9,1.1,True
02,legacy_lrlrlr,17,45558.0,4.0,0.15,23.776768669569474,543,0.7248560395072694,45557.3,1.0,True
02,legacy_lrlrlr,18,45688.0,4.0,0.15,29.105613615055645,565,0.9506404183723511,45688.1,1.1,True
02,legacy_lrlrlr,19,45808.0,4.0,0.15,37.18650884136548,457,0.9356555803536366,45807.85,0.9,True
02,legacy_lrlrlr,0,30722.0,6.0,0.15,17.98456380998437,526,0.8986577035660935,30721.8,1.1,True
02,legacy_lrlrlr,1,31206.0,6.0,0.15,20.820996161522473,473,0.6928910422451144,31206.6,0.9,True
02,legacy_lrlrlr,2,31326.0,6.0,0.15,17.409362742940587,538,0.9482958684776752,31326.15,1.0,True
02,legacy_lrlrlr,3,36097.0,6.0,0.15,8.929575832645948,482,0.9346121161536656,36097.0,0.9,True
02,legacy_lrlrlr,4,36347.0,6.0,0.15,12.281643774782301,535,0.7186949979411894,36346.8,1.1,True
02,legacy_lrlrlr,5,36416.0,6.0,0.15,15.022799477737568,527,0.9641107053401263,36416.0,1.0,True
02,legacy_lrlrlr,6,36613.0,6.0,0.15,11.692911161509235,521,0.9416934033634788,36613.05,1.0,True
02,legacy_lrlrlr,7,40396.0,6.0,0.15,17.313309075697347,547,0.9495241385930636,40396.1,1.0,True
02,legacy_lrlrlr,8,40616.0,6.0,0.15,20.578740040216143,584,0.9664380664857427,40615.9,1.2,True
02,legacy_lrlrlr,9,40758.0,6.0,0.15,21.75940546948131,508,0.959269436973452,40757.95,1.0,True
02,legacy_lrlrlr,10,40986.0,6.0,0.15,15.074565854949002,499,0.9281261398245123,40985.95,1.0,True
02,legacy_lrlrlr,11,41047.0,6.0,0.15,14.064096133390509,559,0.8601783262709795,41046.95,1.1,True
02,legacy_lrlrlr,12,41118.0,6.0,0.15,11.995163455722347,559,0.6863393486560522,41117.45,1.0,True
02,legacy_lrlrlr,13,42145.0,6.0,0.15,9.89825696730755,550,0.9680074419766549,42145.0,1.1,True
02,legacy_lrlrlr,14,42299.0,6.0,0.15,9.656950025840239,516,0.9643068422897282,42299.0,1.0,True
02,legacy_lrlrlr,15,42474.0,6.0,0.15,9.99625604679516,484,0.9503998385031777,42474.05,0.9,True
02,legacy_lrlrlr,16,42607.0,6.0,0.15,10.890285810322252,577,0.9568192738370283,42607.05,1.1,True
02,legacy_lrlrlr,17,45558.0,6.0,0.15,23.776768669569474,551,0.8868443892258283,45557.9,1.1,True
02,legacy_lrlrlr,18,45688.0,6.0,0.15,29.105613615055645,543,0.924061405032521,45687.9,1.1,True
02,legacy_lrlrlr,19,45808.0,6.0,0.15,37.18650884136548,532,0.9537103112498689,45808.1,1.0,True
02,legacy_lrlrlr,0,30722.0,2.0,0.25,17.98456380998437,536,0.734057488001727,30721.95,1.1,True
02,legacy_lrlrlr,1,31206.0,2.0,0.25,20.820996161522473,529,0.0,,,True
02,legacy_lrlrlr,2,31326.0,2.0,0.25,17.409362742940587,546,0.8681086937282072,31326.0,1.1,True
02,legacy_lrlrlr,3,36097.0,2.0,0.25,8.929575832645948,524,0.7437508150786913,36097.2,0.9,True
02,legacy_lrlrlr,4,36347.0,2.0,0.25,12.281643774782301,454,0.0,,,True
02,legacy_lrlrlr,5,36416.0,2.0,0.25,15.022799477737568,534,0.8352645459139924,36416.05,1.0,True
02,legacy_lrlrlr,6,36613.0,2.0,0.25,11.692911161509235,484,0.7976400942980632,36612.75,1.0,True
02,legacy_lrlrlr,7,40396.0,2.0,0.25,17.313309075697347,534,0.9277581752439349,40395.85,1.1,True
02,legacy_lrlrlr,8,40616.0,2.0,0.25,20.578740040216143,573,0.8950426461571744,40616.2,1.1,True
02,legacy_lrlrlr,9,40758.0,2.0,0.25,21.75940546948131,484,0.8624533370826991,40758.05,0.9,True
02,legacy_lrlrlr,10,40986.0,2.0,0.25,15.074565854949002,567,0.9116557319101286,40986.0,1.1,True
02,legacy_lrlrlr,11,41047.0,2.0,0.25,14.064096133390509,592,0.0,,,True
02,legacy_lrlrlr,12,41118.0,2.0,0.25,11.995163455722347,566,0.5382228193086683,41118.0,1.2,True
02,legacy_lrlrlr,13,42145.0,2.0,0.25,9.89825696730755,510,0.8102598461012791,42145.6,1.0,True
02,legacy_lrlrlr,14,42299.0,2.0,0.25,9.656950025840239,481,0.8218091125137751,42298.9,0.9,True
02,legacy_lrlrlr,15,42474.0,2.0,0.25,9.99625604679516,523,0.8931669864348363,42473.8,1.1,True
02,legacy_lrlrlr,16,42607.0,2.0,0.25,10.890285810322252,506,0.8257995142657523,42607.75,1.0,True
02,legacy_lrlrlr,17,45558.0,2.0,0.25,23.776768669569474,540,0.5450327044144628,45557.45,0.9,True
02,legacy_lrlrlr,18,45688.0,2.0,0.25,29.105613615055645,510,0.7608555339325497,45687.9,1.0,True
02,legacy_lrlrlr,19,45808.0,2.0,0.25,37.18650884136548,557,0.86360315759417,45808.7,1.1,True
02,legacy_lrlrlr,0,30722.0,4.0,0.25,17.98456380998437,568,0.5377421149056437,30722.65,1.1,True
02,legacy_lrlrlr,1,31206.0,4.0,0.25,20.820996161522473,513,0.6020529387665576,31206.65,1.0,True
02,legacy_lrlrlr,2,31326.0,4.0,0.25,17.409362742940587,541,0.8928968545358267,31326.25,1.0,True
02,legacy_lrlrlr,3,36097.0,4.0,0.25,8.929575832645948,488,0.8853943620738496,36097.0,0.9,True
02,legacy_lrlrlr,4,36347.0,4.0,0.25,12.281643774782301,462,0.0,,,True
02,legacy_lrlrlr,5,36416.0,4.0,0.25,15.022799477737568,591,0.931357251872481,36416.1,1.1,True
02,legacy_lrlrlr,6,36613.0,4.0,0.25,11.692911161509235,479,0.8499357977648513,36613.0,0.9,True
02,legacy_lrlrlr,7,40396.0,4.0,0.25,17.313309075697347,547,0.9200805911097066,40396.15,1.0,True
02,legacy_lrlrlr,8,40616.0,4.0,0.25,20.578740040216143,511,0.9564193371393991,40615.95,1.0,True
02,legacy_lrlrlr,9,40758.0,4.0,0.25,21.75940546948131,458,0.8574308908987237,40757.85,0.9,True
02,legacy_lrlrlr,10,40986.0,4.0,0.25,15.074565854949002,528,0.9613493537412015,40985.95,1.1,True
02,legacy_lrlrlr,11,41047.0,4.0,0.25,14.064096133390509,481,0.7143531535507948,41047.1,0.9,True
02,legacy_lrlrlr,12,41118.0,4.0,0.25,11.995163455722347,559,0.5932397124481882,41117.4,1.0,True
02,legacy_lrlrlr,13,42145.0,4.0,0.25,9.89825696730755,466,0.8690256466622394,42145.0,0.9,True
02,legacy_lrlrlr,14,42299.0,4.0,0.25,9.656950025840239,515,0.92085292785006,42298.95,1.0,True
02,legacy_lrlrlr,15,42474.0,4.0,0.25,9.99625604679516,516,0.8437668986795531,42474.15,1.0,True
02,legacy_lrlrlr,16,42607.0,4.0,0.25,10.890285810322252,573,0.9294061884234037,42607.1,1.1,True
02,legacy_lrlrlr,17,45558.0,4.0,0.25,23.776768669569474,515,0.718708072320475,45557.3,0.9,True
02,legacy_lrlrlr,18,45688.0,4.0,0.25,29.105613615055645,456,0.8841675172762185,45687.85,0.9,True
02,legacy_lrlrlr,19,45808.0,4.0,0.25,37.18650884136548,580,0.9054117402264404,45807.8,1.2,True
02,legacy_lrlrlr,0,30722.0,6.0,0.25,17.98456380998437,478,0.8946375017203417,30721.3,0.9,True
02,legacy_lrlrlr,1,31206.0,6.0,0.25,20.820996161522473,558,0.6843735127591933,31206.65,1.1,True
02,legacy_lrlrlr,2,31326.0,6.0,0.25,17.409362742940587,564,0.9259806107360706,31326.2,1.0,True
02,legacy_lrlrlr,3,36097.0,6.0,0.25,8.929575832645948,552,0.0,,,True
02,legacy_lrlrlr,4,36347.0,6.0,0.25,12.281643774782301,521,0.6201663386446665,36347.15,0.9,True
02,legacy_lrlrlr,5,36416.0,6.0,0.25,15.022799477737568,521,0.9157754515413123,36416.05,1.0,True
02,legacy_lrlrlr,6,36613.0,6.0,0.25,11.692911161509235,532,0.9360399903803346,36613.0,1.0,True
02,legacy_lrlrlr,7,40396.0,6.0,0.25,17.313309075697347,564,0.9086740375282879,40396.15,1.1,True
02,legacy_lrlrlr,8,40616.0,6.0,0.25,20.578740040216143,563,0.9249803791292058,40616.05,1.1,True
02,legacy_lrlrlr,9,40758.0,6.0,0.25,21.75940546948131,564,0.9349007923928041,40758.1,1.1,True
02,legacy_lrlrlr,10,40986.0,6.0,0.25,15.074565854949002,616,0.9652139331643302,40986.05,1.2,True
02,legacy_lrlrlr,11,41047.0,6.0,0.25,14.064096133390509,526,0.8249946138685172,41047.0,1.0,True
02,legacy_lrlrlr,12,41118.0,6.0,0.25,11.995163455722347,509,0.7576014277555837,41117.5,0.9,True
02,legacy_lrlrlr,13,42145.0,6.0,0.25,9.89825696730755,455,0.9289139432083502,42145.2,0.8,True
02,legacy_lrlrlr,14,42299.0,6.0,0.25,9.656950025840239,566,0.9400161504272636,42299.05,1.1,True
02,legacy_lrlrlr,15,42474.0,6.0,0.25,9.99625604679516,499,0.9376515222808577,42474.15,0.9,True
02,legacy_lrlrlr,16,42607.0,6.0,0.25,10.890285810322252,528,0.9143047132114964,42607.1,1.0,True
02,legacy_lrlrlr,17,45558.0,6.0,0.25,23.776768669569474,576,0.8977840679455839,45557.95,1.2,True
02,legacy_lrlrlr,18,45688.0,6.0,0.25,29.105613615055645,605,0.9641706375752195,45687.9,1.2,True
02,legacy_lrlrlr,19,45808.0,6.0,0.25,37.18650884136548,582,0.9088580066040535,45808.1,1.1,True
02,double_lrlr_pause,0,30722.0,2.0,0.05,17.98456380998437,865,0.0,,,True
02,double_lrlr_pause,1,31206.0,2.0,0.05,20.820996161522473,792,0.0,,,True
02,double_lrlr_pause,2,31326.0,2.0,0.05,17.409362742940587,741,0.7262335451242969,31325.9,1.0,True
02,double_lrlr_pause,3,36097.0,2.0,0.05,8.929575832645948,730,0.0,,,True
02,double_lrlr_pause,4,36347.0,2.0,0.05,12.281643774782301,833,0.0,,,True
02,double_lrlr_pause,5,36416.0,2.0,0.05,15.022799477737568,712,0.9101401703289672,36416.0,0.9,True
02,double_lrlr_pause,6,36613.0,2.0,0.05,11.692911161509235,744,0.7499301498685537,36612.85,1.0,True
02,double_lrlr_pause,7,40396.0,2.0,0.05,17.313309075697347,790,0.9211141245468443,40396.05,1.0,True
02,double_lrlr_pause,8,40616.0,2.0,0.05,20.578740040216143,801,0.7452233176704771,40616.15,1.0,True
02,double_lrlr_pause,9,40758.0,2.0,0.05,21.75940546948131,785,0.7250408619964855,40758.1,1.0,True
02,double_lrlr_pause,10,40986.0,2.0,0.05,15.074565854949002,773,0.9458786186761585,40986.0,1.0,True
02,double_lrlr_pause,11,41047.0,2.0,0.05,14.064096133390509,805,0.0,,,True
02,double_lrlr_pause,12,41118.0,2.0,0.05,11.995163455722347,824,0.5052283103016838,41118.2,1.2,True
02,double_lrlr_pause,13,42145.0,2.0,0.05,9.89825696730755,757,0.7647855555174146,42144.95,1.0,True
02,double_lrlr_pause,14,42299.0,2.0,0.05,9.656950025840239,855,0.9070247855489122,42299.05,1.1,True
02,double_lrlr_pause,15,42474.0,2.0,0.05,9.99625604679516,798,0.8213137863382433,42474.15,1.0,True
02,double_lrlr_pause,16,42607.0,2.0,0.05,10.890285810322252,806,0.7273446581704206,42606.85,1.1,True
02,double_lrlr_pause,17,45558.0,2.0,0.05,23.776768669569474,833,0.0,,,True
02,double_lrlr_pause,18,45688.0,2.0,0.05,29.105613615055645,791,0.5830695369538332,45688.15,1.0,True
02,double_lrlr_pause,19,45808.0,2.0,0.05,37.18650884136548,805,0.6482347199968342,45807.95,1.1,True
02,double_lrlr_pause,0,30722.0,4.0,0.05,17.98456380998437,772,0.8106021804316188,30722.7,1.0,True
02,double_lrlr_pause,1,31206.0,4.0,0.05,20.820996161522473,726,0.5589166766609033,31206.75,0.9,True
02,double_lrlr_pause,2,31326.0,4.0,0.05,17.409362742940587,809,0.7416624136512727,31325.9,1.1,True
02,double_lrlr_pause,3,36097.0,4.0,0.05,8.929575832645948,723,0.7977288223868872,36097.0,0.9,True
02,double_lrlr_pause,4,36347.0,4.0,0.05,12.281643774782301,705,0.6305731985757504,36347.0,0.9,True
02,double_lrlr_pause,5,36416.0,4.0,0.05,15.022799477737568,783,0.9552085683388689,36416.05,1.0,True
02,double_lrlr_pause,6,36613.0,4.0,0.05,11.692911161509235,869,0.8190423279493642,36613.1,1.1,True
02,double_lrlr_pause,7,40396.0,4.0,0.05,17.313309075697347,740,0.8889230572323006,40395.85,1.0,True
02,double_lrlr_pause,8,40616.0,4.0,0.05,20.578740040216143,721,0.9175167890746739,40616.1,0.9,True
02,double_lrlr_pause,9,40758.0,4.0,0.05,21.75940546948131,798,0.8197796547348072,40758.15,1.0,True
02,double_lrlr_pause,10,40986.0,4.0,0.05,15.074565854949002,701,0.9785887573109345,40985.95,0.9,True
02,double_lrlr_pause,11,41047.0,4.0,0.05,14.064096133390509,752,0.7958794356438412,41046.9,1.0,True
02,double_lrlr_pause,12,41118.0,4.0,0.05,11.995163455722347,777,0.7797347047159178,41118.05,1.0,True
02,double_lrlr_pause,13,42145.0,4.0,0.05,9.89825696730755,882,0.8521648730199698,42145.25,1.1,True
02,double_lrlr_pause,14,42299.0,4.0,0.05,9.656950025840239,718,0.896305198190612,42299.05,0.9,True
02,double_lrlr_pause,15,42474.0,4.0,0.05,9.99625604679516,721,0.8758663681857967,42474.05,0.9,True
02,double_lrlr_pause,16,42607.0,4.0,0.05,10.890285810322252,785,0.9244902437452177,42607.1,1.0,True
02,double_lrlr_pause,17,45558.0,4.0,0.05,23.776768669569474,820,0.6086941346280754,45558.3,1.0,True
02,double_lrlr_pause,18,45688.0,4.0,0.05,29.105613615055645,726,0.78738965530573,45688.05,0.9,True
02,double_lrlr_pause,19,45808.0,4.0,0.05,37.18650884136548,811,0.7990529293019714,45808.2,1.0,True
02,double_lrlr_pause,0,30722.0,6.0,0.05,17.98456380998437,757,0.8580045609234306,30721.9,1.0,True
02,double_lrlr_pause,1,31206.0,6.0,0.05,20.820996161522473,727,0.7306126667628253,31206.1,0.9,True
02,double_lrlr_pause,2,31326.0,6.0,0.05,17.409362742940587,778,0.9305443609599302,31326.05,1.0,True
02,double_lrlr_pause,3,36097.0,6.0,0.05,8.929575832645948,718,0.8618184268572752,36097.05,0.9,True
02,double_lrlr_pause,4,36347.0,6.0,0.05,12.281643774782301,725,0.7306988382762549,36347.05,0.9,True
02,double_lrlr_pause,5,36416.0,6.0,0.05,15.022799477737568,783,0.9760341196032922,36416.05,1.0,True
02,double_lrlr_pause,6,36613.0,6.0,0.05,11.692911161509235,724,0.8175358103904334,36613.1,0.9,True
02,double_lrlr_pause,7,40396.0,6.0,0.05,17.313309075697347,767,0.9921071981406446,40396.0,1.0,True
02,double_lrlr_pause,8,40616.0,6.0,0.05,20.578740040216143,734,0.8319248692127665,40615.85,1.0,True
02,double_lrlr_pause,9,40758.0,6.0,0.05,21.75940546948131,827,0.9083414402477589,40757.9,1.1,True
02,double_lrlr_pause,10,40986.0,6.0,0.05,15.074565854949002,768,0.9623436261923752,40986.0,1.0,True
02,double_lrlr_pause,11,41047.0,6.0,0.05,14.064096133390509,732,0.767410008972252,41047.15,0.9,True
02,double_lrlr_pause,12,41118.0,6.0,0.05,11.995163455722347,714,0.7613577284973764,41118.65,0.9,True
02,double_lrlr_pause,13,42145.0,6.0,0.05,9.89825696730755,773,0.9562375603471223,42145.0,1.0,True
02,double_lrlr_pause,14,42299.0,6.0,0.05,9.656950025840239,843,0.9728070483369158,42299.05,1.1,True
02,double_lrlr_pause,15,42474.0,6.0,0.05,9.99625604679516,736,0.8338271384914379,42473.8,1.0,True
02,double_lrlr_pause,16,42607.0,6.0,0.05,10.890285810322252,814,0.8735071216482555,42606.9,1.1,True
02,double_lrlr_pause,17,45558.0,6.0,0.05,23.776768669569474,705,0.8578308810983098,45558.0,0.9,True
02,double_lrlr_pause,18,45688.0,6.0,0.05,29.105613615055645,844,0.8351432096204853,45688.0,1.1,True
02,double_lrlr_pause,19,45808.0,6.0,0.05,37.18650884136548,810,0.8230520112553039,45807.9,1.1,True
02,double_lrlr_pause,0,30722.0,2.0,0.15,17.98456380998437,828,0.6840502428550501,30721.95,1.1,True
02,double_lrlr_pause,1,31206.0,2.0,0.15,20.820996161522473,813,0.0,,,True
02,double_lrlr_pause,2,31326.0,2.0,0.15,17.409362742940587,823,0.6350800028621342,31326.3,1.0,True
02,double_lrlr_pause,3,36097.0,2.0,0.15,8.929575832645948,774,0.7840209001052407,36096.95,1.0,True
02,double_lrlr_pause,4,36347.0,2.0,0.15,12.281643774782301,788,0.4945643951734724,36347.0,1.0,True
02,double_lrlr_pause,5,36416.0,2.0,0.15,15.022799477737568,834,0.9288843454819864,36416.0,1.1,True
02,double_lrlr_pause,6,36613.0,2.0,0.15,11.692911161509235,762,0.7769795741259193,36613.0,1.0,True
02,double_lrlr_pause,7,40396.0,2.0,0.15,17.313309075697347,733,0.8925042392825171,40395.8,1.0,True
02,double_lrlr_pause,8,40616.0,2.0,0.15,20.578740040216143,816,0.7360259256109897,40615.95,1.1,True
02,double_lrlr_pause,9,40758.0,2.0,0.15,21.75940546948131,701,0.0,,,True
02,double_lrlr_pause,10,40986.0,2.0,0.15,15.074565854949002,700,0.9089235611836963,40986.0,0.9,True
02,double_lrlr_pause,11,41047.0,2.0,0.15,14.064096133390509,800,0.0,,,True
02,double_lrlr_pause,12,41118.0,2.0,0.15,11.995163455722347,834,0.519982813083543,41118.15,1.2,True
02,double_lrlr_pause,13,42145.0,2.0,0.15,9.89825696730755,821,0.7710239582973485,42144.9,1.1,True
02,double_lrlr_pause,14,42299.0,2.0,0.15,9.656950025840239,825,0.8794590542307734,42299.0,1.1,True
02,double_lrlr_pause,15,42474.0,2.0,0.15,9.99625604679516,747,0.8014419330771954,42473.95,1.0,True
02,double_lrlr_pause,16,42607.0,2.0,0.15,10.890285810322252,784,0.8127203958677043,42607.15,1.0,True
02,double_lrlr_pause,17,45558.0,2.0,0.15,23.776768669569474,784,0.7054103619184234,45557.8,1.1,True
02,double_lrlr_pause,18,45688.0,2.0,0.15,29.105613615055645,819,0.6050268908514816,45687.95,1.1,True
02,double_lrlr_pause,19,45808.0,2.0,0.15,37.18650884136548,801,0.0,,,True
02,double_lrlr_pause,0,30722.0,4.0,0.15,17.98456380998437,705,0.7182160085578427,30721.95,0.9,True
02,double_lrlr_pause,1,31206.0,4.0,0.15,20.820996161522473,868,0.6387790297616852,31206.2,1.1,True
02,double_lrlr_pause,2,31326.0,4.0,0.15,17.409362742940587,814,0.812882316181887,31326.25,1.0,True
02,double_lrlr_pause,3,36097.0,4.0,0.15,8.929575832645948,720,0.8438117545548612,36097.1,0.9,True
02,double_lrlr_pause,4,36347.0,4.0,0.15,12.281643774782301,806,0.5842342009853756,36346.75,1.1,True
02,double_lrlr_pause,5,36416.0,4.0,0.15,15.022799477737568,788,0.9442454229028031,36416.05,1.0,True
02,double_lrlr_pause,6,36613.0,4.0,0.15,11.692911161509235,777,0.8849738236955291,36613.1,1.0,True
02,double_lrlr_pause,7,40396.0,4.0,0.15,17.313309075697347,722,0.8914924860876788,40396.05,0.9,True
02,double_lrlr_pause,8,40616.0,4.0,0.15,20.578740040216143,759,0.9365554050601475,40615.95,1.0,True
02,double_lrlr_pause,9,40758.0,4.0,0.15,21.75940546948131,788,0.787423379026051,40757.75,1.1,True
02,double_lrlr_pause,10,40986.0,4.0,0.15,15.074565854949002,784,0.9346071715963332,40986.05,1.0,True
02,double_lrlr_pause,11,41047.0,4.0,0.15,14.064096133390509,742,0.7364197256043586,41046.95,1.0,True
02,double_lrlr_pause,12,41118.0,4.0,0.15,11.995163455722347,784,0.6181436479622001,41118.75,1.0,True
02,double_lrlr_pause,13,42145.0,4.0,0.15,9.89825696730755,762,0.9315736867065553,42145.0,1.0,True
02,double_lrlr_pause,14,42299.0,4.0,0.15,9.656950025840239,748,0.840623650089658,42299.1,0.9,True
02,double_lrlr_pause,15,42474.0,4.0,0.15,9.99625604679516,866,0.9399313417986861,42474.15,1.1,True
02,double_lrlr_pause,16,42607.0,4.0,0.15,10.890285810322252,835,0.9196372244611741,42606.95,1.1,True
02,double_lrlr_pause,17,45558.0,4.0,0.15,23.776768669569474,845,0.8795123054596811,45558.0,1.1,True
02,double_lrlr_pause,18,45688.0,4.0,0.15,29.105613615055645,779,0.8329793851215785,45688.0,1.0,True
02,double_lrlr_pause,19,45808.0,4.0,0.15,37.18650884136548,752,0.804561447884647,45807.9,1.0,True
02,double_lrlr_pause,0,30722.0,6.0,0.15,17.98456380998437,879,0.8320101758136009,30722.2,1.1,True
02,double_lrlr_pause,1,31206.0,6.0,0.15,20.820996161522473,836,0.7270310741993958,31206.0,1.1,True
02,double_lrlr_pause,2,31326.0,6.0,0.15,17.409362742940587,734,0.8451942916783698,31325.7,1.0,True
02,double_lrlr_pause,3,36097.0,6.0,0.15,8.929575832645948,839,0.9124385795017285,36097.0,1.1,True
02,double_lrlr_pause,4,36347.0,6.0,0.15,12.281643774782301,712,0.724831379048552,36346.95,0.9,True
02,double_lrlr_pause,5,36416.0,6.0,0.15,15.022799477737568,725,0.8601303877165957,36416.05,0.9,True
02,double_lrlr_pause,6,36613.0,6.0,0.15,11.692911161509235,854,0.894727571377857,36613.05,1.1,True
02,double_lrlr_pause,7,40396.0,6.0,0.15,17.313309075697347,725,0.888662131558051,40396.05,0.9,True
02,double_lrlr_pause,8,40616.0,6.0,0.15,20.578740040216143,726,0.8544925222887834,40616.15,0.9,True
02,double_lrlr_pause,9,40758.0,6.0,0.15,21.75940546948131,704,0.9112607023890636,40757.9,0.9,True
02,double_lrlr_pause,10,40986.0,6.0,0.15,15.074565854949002,862,0.9366798404049859,40986.1,1.1,True
02,double_lrlr_pause,11,41047.0,6.0,0.15,14.064096133390509,801,0.8002413280307877,41047.1,1.0,True
02,double_lrlr_pause,12,41118.0,6.0,0.15,11.995163455722347,781,0.6930514565150403,41118.75,1.0,True
02,double_lrlr_pause,13,42145.0,6.0,0.15,9.89825696730755,734,0.87575745078419,42145.1,0.9,True
02,double_lrlr_pause,14,42299.0,6.0,0.15,9.656950025840239,849,0.9711121532306639,42299.0,1.1,True
